id,name,author,price,url,image_url,description,categories,created_at,updated_at,page,effect_all_classification,effect_all_classification_with_comments,effect_res_classification,effect_res_classification_with_comments,props_all_classification,props_all_classification_with_comments,props_res_classification,props_res_classification_with_comments
461856,Cheater Chips by Craig Petty,Craig Petty,59.95,https://www.penguinmagic.com/p/20692,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25437a-67c1f20185c4e.jpg,"""Fantastic! The markings are perfectly designed and the routines are both commercial and incredibly powerful. With this one set you will bring down the house every single time! It’s the perfect EDC!"" - David Jonat","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:47:44.090165,2025-04-13 16:47:44.090166,20692,Prediction (0.90); Forcing (0.80),"Prediction (0.90) - The description mentions that the routines are incredibly powerful, suggesting a strong element of prediction or mentalism.; Forcing (0.80) - The description refers to the markings are perfectly designed, which implies some form of card or item control/forcing.",Prediction (0.90); Forcing (0.80),"Prediction (0.90) - The description mentions that the routines are incredibly powerful, suggesting a strong element of prediction or mentalism.; Forcing (0.80) - The description refers to the markings are perfectly designed, which implies some form of card or item control/forcing.",cards (0.90),cards (0.90) - The main prop used in the effect is explicitly mentioned to be cards.,cards (0.90),cards (0.90) - The main prop used in the effect is explicitly mentioned to be cards.
461857,Razor Card to Wallet by Josh Burch (Genuine Leather),Josh Burch,100.0,https://www.penguinmagic.com/p/20693,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25438a-67c1f2f55631c.jpg,"""You have to see the Razor Card to Wallet to really appreciate how quickly it loads and how impossible it seems! It's amazing!"" - Michael Ammar""I LOVE everything about it🔥It's definitely a perfect EDC gear","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:47:44.091094,2025-04-13 16:47:44.091094,20693,Transformation (0.90); Penetration (0.70),"Transformation (0.90) - The main effect involves the transformation of a card into a wallet, which is a classic magic trick; Penetration (0.70) - The card appears to penetrate or pass through the wallet, which is a common magical effect",Transformation (0.90); Penetration (0.70),"Transformation (0.90) - The main effect involves the transformation of a card into a wallet, which is a classic magic trick; Penetration (0.70) - The card appears to penetrate or pass through the wallet, which is a common magical effect",cards (0.90),cards (0.90) - The main prop used is a playing card,cards (0.90),cards (0.90) - The main prop used is a playing card
461858,Easy Writer by Franz,Franz,23.95,https://www.penguinmagic.com/p/20694,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25439a-67c1f238a1c10.jpg,"""I have seen its development and could test various versions. This final version is fantastic, really perfect! It is the best writer I've ever used and is now my ""EDC"" - the only one I use! My highest recommend","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:47:44.091829,2025-04-13 16:47:44.091830,20694,Production (0.80); Transformation (0.70); Prediction (0.60),"Production (0.80) - The description mentions that the product is the best writer Ive ever used; Transformation (0.70) - The description also mentions really perfect and fantastic, which could imply a transformation effect where the writer is transformed into a high-quality, improved version.; Prediction (0.60) - While the title Easy Writer does not explicitly mention prediction, the descriptions positive language could suggest a prediction effect where the performer accurately predicts the quality of the writer.",Production (0.80); Transformation (0.70),"Production (0.80) - The description mentions that the product is the best writer Ive ever used; Transformation (0.70) - The description also mentions really perfect and fantastic, which could imply a transformation effect where the writer is transformed into a high-quality, improved version.",device (0.90),device (0.90) - The main prop used in this effect is likely a specialized writing device or writer as mentioned in the description.,device (0.90),device (0.90) - The main prop used in this effect is likely a specialized writing device or writer as mentioned in the description.
461859,Heroes & Villains by Craig Petty,Craig Petty,39.95,https://www.penguinmagic.com/p/20695,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25440a-673f22188d56a.png,"""I love using props I can build an interesting or fun story around, so when Craig showed me his Hero’s and Villains Deck I knew I wanted one! There are so many fun routines and presentations you can do with this amazin","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:47:44.092597,2025-04-13 16:47:44.092598,20695,Transformation (0.90); Prediction (0.80); Mentalism (0.70),"Transformation (0.90) - The description mentions that the deck allows for fun routines and presentations, which suggests the ability to transform or change the cards in some way.; Prediction (0.80) - The description mentions the deck can be used for Prediction effects, though this is not the primary focus.; Mentalism (0.70) - The description suggests the deck can be used for Mind Reading effects, which falls under the Mentalism category.",Transformation (0.90); Prediction (0.80); Mentalism (0.70),"Transformation (0.90) - The description mentions that the deck allows for fun routines and presentations, which suggests the ability to transform or change the cards in some way.; Prediction (0.80) - The description mentions the deck can be used for Prediction effects, though this is not the primary focus.; Mentalism (0.70) - The description suggests the deck can be used for Mind Reading effects, which falls under the Mentalism category.",cards (1.00),cards (1.00) - The main prop used in this product is a deck of cards.,cards (1.00),cards (1.00) - The main prop used in this product is a deck of cards.
461860,Missing Finger by Mario Lopez,Mario Lopez,24.95,https://www.penguinmagic.com/p/20696,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25441a-67c1f01444241.jpg,"""Now you can be way cooler than your uncle that pulls of his thumb. Absolutely brilliant. Smart & simple and will make your little cousin cry. I love this!"" - Nathan Kranzo""I LOVE IT! I can't imagine a be","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:47:44.093248,2025-04-13 16:47:44.093249,20696,Vanish (0.90); Impossible Object (0.80),"Vanish (0.90) - The main effect seems to be the vanishing or disappearance of a finger, which is a classic vanish effect.; Impossible Object (0.80) - The missing finger could be considered an impossible object, as it defies normal physical expectations.",Vanish (0.90); Impossible Object (0.80),"Vanish (0.90) - The main effect seems to be the vanishing or disappearance of a finger, which is a classic vanish effect.; Impossible Object (0.80) - The missing finger could be considered an impossible object, as it defies normal physical expectations.",gimmick (0.90),gimmick (0.90) - The product likely involves a specialized gimmick or device to create the illusion of a missing finger.,gimmick (0.90),gimmick (0.90) - The product likely involves a specialized gimmick or device to create the illusion of a missing finger.
461861,The Vanishing Card Case by Nicholas Lawrence,Nicholas Lawrence,34.95,https://www.penguinmagic.com/p/20697,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25442a-673fc9685bc68.png,"""Vanishing card case is a classic effect bought bang up to date and the visuals are so much better! I need one of these!! So organic! Love it."" - Chris Congreave""A clever, clean and class effect! A great way","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:47:44.093941,2025-04-13 16:47:44.093943,20697,Vanish (0.90),"Vanish (0.90) - The main effect described is the vanishing of the card case, which is a classic vanish effect.",Vanish (0.90),"Vanish (0.90) - The main effect described is the vanishing of the card case, which is a classic vanish effect.",cards (0.80),"cards (0.80) - The main prop used is a card case, which is a variation on the standard playing card prop.",cards (0.80),"cards (0.80) - The main prop used is a card case, which is a variation on the standard playing card prop."
461864,New Wave by Victor Sanz and João Miranda (US Dollar Version),Victor Sanz and João Miranda,99.95,https://www.penguinmagic.com/p/20700,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25445a-673cd90ddbeb9.png,"At the 2024 Blackpool Magic Convention, New Wave  by Spanish magician Víctor Sanz  was shown to João Miranda,  who was immediately fooled and clueless about the method. When João found out the secret, he fell even more in","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:47:44.095985,2025-04-13 16:47:44.095986,20700,Transformation (0.90); Mentalism (0.70),"Transformation (0.90) - The description mentions that the effect involves a transformation that fooled João Miranda, who was clueless about the method until he found out the secret.; Mentalism (0.70) - While not explicitly stated, the description suggests that the effect may have a mentalism or mind-reading component, as João Miranda was fooled and clueless about the method until he discovered the secret.",Transformation (0.90); Mentalism (0.70),"Transformation (0.90) - The description mentions that the effect involves a transformation that fooled João Miranda, who was clueless about the method until he found out the secret.; Mentalism (0.70) - While not explicitly stated, the description suggests that the effect may have a mentalism or mind-reading component, as João Miranda was fooled and clueless about the method until he discovered the secret.",cards (0.80),"cards (0.80) - The main props used in the effect are likely cards, as they are a common prop in magic tricks.",cards (0.80),"cards (0.80) - The main props used in the effect are likely cards, as they are a common prop in magic tricks."
461955,New Wave by Victor Sanz and João Miranda (Euro Version),Victor Sanz and João Miranda,99.95,https://www.penguinmagic.com/p/20701,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25446a-673cda594306f.png,"At the 2024 Blackpool Magic Convention, New Wave  by Spanish magician Víctor Sanz  was shown to João Miranda,  who was immediately fooled and clueless about the method. When João found out the secret, he fell even more in","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:48:14.992841,2025-04-13 16:48:14.992842,20701,Transformation (0.90); Mentalism (0.70),"Transformation (0.90) - The description mentions that the effect involves a transformation that fooled João Miranda, who was clueless about the method until he found out the secret.; Mentalism (0.70) - The description suggests that the effect may have a mentalism or mind-reading component, as João Miranda was immediately fooled and clueless about the method.",Transformation (0.90); Mentalism (0.70),"Transformation (0.90) - The description mentions that the effect involves a transformation that fooled João Miranda, who was clueless about the method until he found out the secret.; Mentalism (0.70) - The description suggests that the effect may have a mentalism or mind-reading component, as João Miranda was immediately fooled and clueless about the method.",cards (0.80),"cards (0.80) - The main props used in the effect are likely cards, as they are a common prop in magic tricks.",cards (0.80),"cards (0.80) - The main props used in the effect are likely cards, as they are a common prop in magic tricks."
461956,New Wave by Victor Sanz and João Miranda (Receipt (Universal)),Victor Sanz and João Miranda,99.95,https://www.penguinmagic.com/p/20702,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25447a-673cda5f0f2b3.png,"At the 2024 Blackpool Magic Convention, New Wave  by Spanish magician Víctor Sanz  was shown to João Miranda,  who was immediately fooled and clueless about the method. When João found out the secret, he fell even more in","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:48:15.000684,2025-04-13 16:48:15.000686,20702,Transformation (0.90); Mentalism (0.70),"Transformation (0.90) - The description mentions that the effect involves a transformation that fooled João Miranda, who was clueless about the method until he found out the secret.; Mentalism (0.70) - The description suggests that the effect may have a mentalism or mind-reading component, as João Miranda was immediately fooled and clueless about the method.",Transformation (0.90); Mentalism (0.70),"Transformation (0.90) - The description mentions that the effect involves a transformation that fooled João Miranda, who was clueless about the method until he found out the secret.; Mentalism (0.70) - The description suggests that the effect may have a mentalism or mind-reading component, as João Miranda was immediately fooled and clueless about the method.",cards (0.80),"cards (0.80) - The main props used in the effect are likely cards, as they are a common prop in magic tricks.",cards (0.80),"cards (0.80) - The main props used in the effect are likely cards, as they are a common prop in magic tricks."
461957,Do ut Des by Joseph B. (Instant Download),Joseph B.,34.95,https://www.penguinmagic.com/p/20703,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25448a-674e32826920f.jpg,"An incredible impossible location with a bizzarre ending.Easy to do! No difficult moves Download now!","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:48:15.002001,2025-04-13 16:48:15.002002,20703,Teleportation (0.90); Mentalism (0.80),"Teleportation (0.90) - The description mentions an impossible location effect, which suggests a teleportation-like effect.; Mentalism (0.80) - The description mentions a bizarre ending, which could imply a mentalism-based effect.",Teleportation (0.90); Mentalism (0.80),"Teleportation (0.90) - The description mentions an impossible location effect, which suggests a teleportation-like effect.; Mentalism (0.80) - The description mentions a bizarre ending, which could imply a mentalism-based effect.",prop (0.90),"prop (0.90) - The description does not specify the props used, but a generic prop is likely involved.",prop (0.90),"prop (0.90) - The description does not specify the props used, but a generic prop is likely involved."
